下料批次号,零件号,数量,外轮廓,允许旋转角度,面料号
L0005,s000233,1,"[[156000.0, 2000.0], [155950.0, 2000.0], [155696.9, 2042.1], [155686.0, 2054.6], [155686.0, 2104.6], [155688.9, 2106.0], [155692.0, 2107.5], [155698.0, 2110.4], [155700.7, 2111.8], [155703.3, 2113.3], [155705.8, 2114.9], [155708.2, 2116.6], [155709.7, 2117.9], [155711.1, 2119.3], [155713.8, 2122.2], [155715.3, 2123.9], [155716.7, 2125.7], [155718.0, 2127.6], [155719.2, 2129.5], [155720.3, 2131.3], [155721.3, 2133.1], [155723.1, 2137.0], [155723.8, 2137.0], [155724.4, 2137.1], [155725.2, 2137.1], [155725.8, 2137.2], [155726.2, 2137.2], [155727.1, 2137.3], [155728.1, 2137.4], [155730.5, 2137.6], [155731.8, 2137.7], [155733.3, 2137.8], [155736.3, 2138.1], [155739.5, 2138.4], [155746.3, 2139.0], [155749.6, 2139.3], [155755.8, 2139.9], [155758.7, 2140.2], [155761.5, 2140.5], [155767.2, 2141.0], [155772.8, 2141.5], [155775.5, 2141.7], [155785.9, 2142.5], [155791.0, 2142.8], [155796.1, 2143.0], [155806.2, 2143.3], [155813.3, 2143.7], [155820.3, 2144.2], [155827.4, 2144.6], [155834.4, 2144.9], [155840.4, 2145.0], [155902.5, 2145.0], [155908.5, 2144.8], [155921.1, 2144.4], [155933.7, 2143.8], [155945.9, 2143.0], [155958.0, 2142.0], [155982.9, 2139.7], [155994.8, 2138.5], [156006.8, 2137.3], [156006.8, 2087.3], [156006.4, 2082.8], [156006.0, 2078.2], [156005.5, 2073.5], [156005.1, 2068.8], [156004.2, 2059.1], [156003.4, 2049.3], [156002.8, 2041.6], [156002.2, 2034.1], [156001.7, 2026.7], [156001.2, 2019.4], [156000.6, 2010.2], [156000.5, 2007.8], [156000.3, 2005.3], [156000.2, 2002.7], [156000.0, 2000.0]]","0, 180",M0005
L0005,s000234,1,"[[156000.0, 3000.0], [156000.2, 3003.2], [156000.7, 3007.9], [156002.0, 3015.8], [156003.6, 3023.7], [156005.8, 3032.8], [156008.0, 3041.7], [156005.5, 3049.8], [156001.4, 3049.4], [155997.1, 3048.9], [155992.4, 3048.4], [155987.5, 3047.9], [155982.3, 3047.3], [155977.0, 3046.7], [155971.5, 3046.2], [155965.8, 3045.6], [155954.2, 3044.4], [155942.5, 3043.2], [155931.0, 3042.1], [155925.3, 3041.5], [155919.7, 3041.0], [155913.2, 3040.5], [155911.0, 3040.2], [155906.8, 3039.9], [155901.0, 3039.3], [155889.5, 3038.5], [155878.1, 3038.0], [155855.0, 3037.1], [155841.0, 3036.8], [155827.0, 3036.6], [155813.9, 3036.7], [155800.8, 3036.9], [155774.5, 3037.6], [155759.4, 3038.1], [155750.3, 3038.6], [155741.2, 3039.2], [155722.9, 3040.6], [155680.9, 3043.9], [155663.4, 3045.4], [155646.0, 3047.1], [155638.4, 3048.0], [155634.9, 3048.3], [155619.8, 3050.0], [155610.5, 3051.1], [155601.3, 3052.3], [155590.3, 3053.8], [155579.3, 3055.5], [155577.9, 3055.7], [155560.9, 3058.2], [155550.4, 3059.9], [155545.2, 3060.7], [155540.1, 3061.6], [155502.7, 3076.8], [155453.4, 2887.0], [155457.3, 2885.8], [155461.6, 2884.4], [155466.3, 2883.0], [155471.3, 2881.4], [155476.4, 2879.8], [155481.6, 2878.2], [155486.8, 2876.7], [155491.9, 2875.1], [155496.7, 2873.7], [155501.5, 2872.3], [155515.7, 2868.6], [155530.0, 2865.1], [155552.8, 2859.4], [155575.4, 2853.6], [155595.0, 2848.5], [155604.9, 2845.8], [155615.1, 2843.1], [155626.9, 2881.1], [155631.8, 2879.9], [155636.8, 2878.7], [155642.0, 2877.4], [155647.4, 2876.1], [155658.2, 2873.5], [155666.7, 2871.5], [155669.1, 2870.9], [155683.4, 2867.6], [155697.6, 2864.3], [155720.5, 2859.1], [155740.0, 2854.9], [155759.5, 2850.9], [155772.5, 2848.5], [155792.9, 2844.8], [155813.4, 2841.4], [155829.4, 2839.1], [155845.4, 2837.1], [155862.0, 2835.2], [155878.6, 2833.7], [155898.5, 2832.3], [155939.3, 2830.0], [155958.0, 2829.2], [155976.7, 2828.7], [155993.0, 2828.5], [156004.4, 2828.7], [156015.8, 2829.0], [156036.1, 2829.8], [156046.4, 2830.2], [156056.8, 2830.8], [156068.9, 2831.5], [156081.1, 2832.2], [156093.0, 2833.0], [156098.8, 2833.4], [156104.5, 2833.7], [156110.9, 2834.1], [156117.4, 2834.4], [156120.7, 2834.6], [156124.3, 2834.7], [156128.0, 2834.9], [156132.0, 2835.1], [156132.0, 2846.0], [156127.6, 2849.2], [156123.4, 2852.1], [156115.3, 2857.9], [156109.7, 2861.8], [156104.0, 2865.8], [156092.4, 2873.7], [156079.8, 2882.2], [156071.2, 2887.7], [156062.6, 2893.1], [156054.0, 2898.6], [156045.4, 2904.2], [156037.7, 2909.7], [156030.3, 2915.4], [156026.8, 2918.5], [156023.4, 2921.7], [156018.8, 2926.5], [156014.5, 2931.5], [156012.2, 2934.5], [156010.0, 2937.7], [156007.9, 2941.2], [156006.2, 2944.9], [156004.6, 2948.8], [156003.3, 2952.9], [156002.3, 2956.7], [156001.5, 2960.6], [156000.9, 2964.5], [156000.4, 2968.5], [155999.7, 2976.5], [155999.4, 2982.2], [155999.4, 2986.2], [155999.5, 2990.3], [155999.9, 2998.4], [156000.0, 3000.0]]","0, 180",M0005
L0005,s000235,1,"[[158000.0, 1000.0], [157980.0, 1000.0], [157969.9, 1026.7], [157969.9, 1046.7], [157970.3, 1047.3], [157970.6, 1047.7], [157971.0, 1048.3], [157971.6, 1049.0], [157972.3, 1049.9], [157973.1, 1050.9], [157974.0, 1052.0], [157975.9, 1054.2], [157977.8, 1056.6], [157980.4, 1059.5], [157982.7, 1062.3], [157985.1, 1065.0], [157987.5, 1067.5], [157989.5, 1069.5], [157991.6, 1071.4], [157993.8, 1073.3], [157996.0, 1075.0], [157998.4, 1076.7], [158000.9, 1078.3], [158003.4, 1079.7], [158006.0, 1081.0], [158010.5, 1082.9], [158015.1, 1084.6], [158018.8, 1085.7], [158022.6, 1086.7], [158026.4, 1087.5], [158030.2, 1088.2], [158035.6, 1089.0], [158041.0, 1089.7], [158046.4, 1090.3], [158051.8, 1090.7], [158057.3, 1091.0], [158062.7, 1091.3], [158073.6, 1091.8], [158084.0, 1092.2], [158094.5, 1092.7], [158104.9, 1093.3], [158115.4, 1094.0], [158124.2, 1094.8], [158128.5, 1095.2], [158132.9, 1095.7], [158137.2, 1096.3], [158141.5, 1097.0], [158145.7, 1097.9], [158149.9, 1098.9], [158153.6, 1100.0], [158157.3, 1101.2], [158161.0, 1102.5], [158164.8, 1104.0], [158171.4, 1107.0], [158173.0, 1107.8], [158176.0, 1109.4], [158177.3, 1110.2], [158178.3, 1110.9], [158179.4, 1111.6], [158180.5, 1112.4], [158181.2, 1112.9], [158181.9, 1113.5], [158201.9, 1113.5], [158220.7, 1102.3], [158220.7, 1082.3], [158218.0, 1003.6], [158193.2, 1003.6], [158190.5, 1003.7], [158172.6, 1003.7], [158168.9, 1003.8], [158139.8, 1003.8], [158130.9, 1003.9], [158098.0, 1003.9], [158072.5, 1003.6], [158063.9, 1003.5], [158055.1, 1003.3], [158046.2, 1003.1], [158037.8, 1003.0], [158033.5, 1002.9], [158029.3, 1002.7], [158025.3, 1002.4], [158021.4, 1002.0], [158013.5, 1001.2], [158006.8, 1000.6], [158000.0, 1000.0]]","0, 180",M0005
L0005,s000236,1,"[[158000.0, 2000.0], [158000.3, 1997.4], [158000.9, 1992.8], [158001.7, 1988.4], [158002.6, 1984.4], [158003.5, 1980.7], [158004.1, 1978.9], [158004.7, 1976.8], [158005.1, 1975.7], [158005.5, 1974.4], [158006.6, 1971.2], [158040.0, 1982.0], [158080.5, 1995.2], [158154.2, 2018.9], [158178.6, 2026.6], [158203.2, 2034.0], [158230.5, 2041.7], [158248.8, 2046.5], [158264.9, 2050.3], [158281.0, 2053.8], [158297.1, 2057.1], [158316.8, 2061.0], [158336.5, 2064.6], [158356.8, 2067.8], [158377.2, 2070.6], [158397.4, 2073.0], [158417.6, 2075.2], [158441.7, 2077.6], [158465.8, 2079.9], [158489.9, 2082.3], [158501.9, 2083.3], [158514.0, 2084.1], [158524.7, 2084.5], [158535.5, 2084.8], [158556.9, 2085.0], [158591.1, 2085.3], [158608.2, 2085.3], [158625.3, 2085.2], [158639.1, 2084.9], [158658.7, 2084.5], [158678.4, 2084.1], [158697.2, 2083.6], [158701.0, 2083.5], [158716.1, 2083.1], [158725.4, 2082.8], [158734.5, 2082.6], [158743.3, 2082.3], [158751.8, 2082.0], [158759.6, 2081.7], [158763.6, 2081.5], [158767.7, 2081.3], [158772.0, 2081.1], [158776.6, 2080.9], [158781.5, 2080.7], [158786.8, 2080.5], [158758.7, 2169.7], [158753.1, 2211.0], [158740.9, 2211.0], [158734.5, 2211.1], [158721.2, 2211.1], [158714.3, 2211.2], [158700.1, 2211.2], [158685.6, 2211.3], [158641.9, 2211.3], [158628.2, 2211.2], [158614.7, 2211.1], [158588.0, 2211.0], [158556.2, 2210.7], [158540.2, 2210.3], [158524.3, 2209.8], [158507.1, 2208.9], [158489.9, 2207.6], [158478.1, 2206.6], [158466.4, 2205.4], [158452.7, 2203.8], [158445.9, 2202.8], [158438.9, 2201.8], [158431.4, 2200.6], [158423.8, 2199.2], [158416.2, 2197.8], [158408.7, 2196.4], [158401.4, 2194.9], [158394.4, 2193.5], [158387.7, 2192.1], [158381.5, 2190.8], [158382.1, 2186.7], [158329.0, 2175.6], [158302.1, 2169.9], [158288.7, 2166.9], [158275.3, 2163.6], [158253.7, 2158.0], [158232.3, 2152.6], [158217.8, 2148.8], [158203.3, 2144.7], [158189.1, 2140.4], [158174.9, 2135.7], [158160.9, 2130.7], [158147.0, 2125.4], [158135.0, 2120.4], [158123.0, 2115.3], [158099.2, 2105.1], [158089.0, 2100.6], [158078.9, 2095.9], [158068.9, 2090.9], [158059.0, 2085.7], [158049.3, 2080.2], [158039.9, 2074.3], [158030.8, 2068.0], [158022.0, 2061.3], [158018.3, 2058.2], [158014.8, 2054.8], [158012.3, 2052.2], [158009.9, 2049.4], [158007.8, 2046.5], [158005.9, 2043.4], [158004.3, 2040.4], [158003.0, 2037.4], [158001.9, 2034.2], [158001.0, 2030.9], [158000.3, 2027.6], [157999.8, 2024.1], [157999.4, 2020.6], [157999.2, 2017.1], [157999.2, 2012.1], [157999.3, 2007.2], [157999.7, 2002.3], [158000.0, 2000.0]]","0, 180",M0005
L0005,s000237,1,"[[158000.0, 3000.0], [157999.3, 2995.9], [157998.4, 2991.7], [157996.7, 2983.1], [157994.8, 2974.1], [157992.8, 2965.4], [158229.8, 2965.7], [158230.4, 2967.6], [158231.0, 2969.7], [158231.7, 2971.8], [158232.4, 2973.6], [158232.8, 2974.5], [158233.5, 2975.7], [158233.0, 2976.5], [158232.5, 2977.5], [158232.1, 2978.5], [158231.8, 2979.3], [158231.1, 2981.4], [158230.3, 2983.8], [158229.5, 2986.5], [158228.7, 2989.3], [158227.9, 2992.1], [158227.2, 2994.7], [158226.5, 2997.0], [158185.2, 3011.9], [158184.4, 3009.7], [158001.8, 3010.4], [158001.4, 3007.5], [158000.9, 3004.9], [158000.0, 3000.0]]","0, 180",M0005
L0005,s000238,1,"[[160000.0, 1000.0], [160027.8, 1133.2], [159975.2, 1133.1], [159945.9, 992.4], [160000.0, 1000.0]]","0, 180",M0005
L0005,s000239,1,"[[160000.0, 2000.0], [160000.7, 1779.5], [160000.8, 1736.8], [160040.8, 1733.3], [160047.5, 1734.2], [160054.5, 1735.0], [160061.8, 1735.9], [160069.3, 1736.9], [160077.1, 1737.8], [160079.7, 1738.2], [160085.1, 1738.8], [160093.3, 1739.8], [160101.6, 1740.9], [160118.6, 1743.0], [160135.8, 1745.1], [160152.9, 1747.2], [160169.8, 1749.3], [160178.0, 1750.3], [160186.0, 1751.3], [160193.9, 1752.2], [160201.5, 1753.2], [160208.8, 1754.1], [160215.9, 1754.9], [160222.6, 1755.7], [160228.9, 1756.5], [160234.9, 1757.2], [160240.5, 1757.9], [160245.5, 1758.5], [160250.1, 1759.1], [160254.2, 1759.5], [160257.7, 1759.9], [160259.3, 1760.1], [160260.7, 1760.3], [160261.9, 1760.4], [160263.0, 1760.5], [160263.8, 1760.6], [160265.3, 1760.8], [160266.5, 1760.9], [160268.2, 1761.1], [160269.2, 1761.2], [160270.4, 1761.3], [160271.8, 1761.4], [160273.3, 1761.6], [160277.7, 1790.7], [160282.6, 1791.2], [160287.6, 1791.6], [160292.9, 1792.0], [160298.3, 1792.5], [160309.3, 1793.3], [160320.4, 1793.9], [160334.1, 1794.4], [160347.6, 1794.7], [160358.8, 1794.9], [160370.0, 1794.9], [160381.0, 1794.6], [160391.9, 1793.9], [160400.7, 1793.2], [160409.6, 1792.3], [160419.5, 1791.1], [160427.2, 1790.2], [160444.8, 1787.8], [160462.4, 1785.2], [160472.5, 1783.6], [160482.7, 1782.0], [160497.6, 1779.4], [160512.5, 1776.8], [160534.7, 1773.2], [160542.3, 1771.9], [160553.6, 1769.6], [160565.0, 1767.1], [160570.5, 1765.8], [160575.8, 1764.5], [160581.0, 1763.2], [160586.0, 1762.0], [160590.0, 1761.0], [160594.3, 1759.9], [160596.5, 1759.4], [160599.0, 1758.8], [160601.7, 1758.1], [160604.6, 1757.4], [160607.3, 1769.1], [160629.9, 1767.3], [160652.3, 1765.9], [160667.5, 1764.9], [160674.8, 1764.4], [160681.9, 1764.0], [160691.7, 1763.7], [160701.4, 1763.3], [160709.7, 1762.8], [160718.1, 1762.1], [160729.1, 1761.1], [160740.2, 1759.9], [160749.6, 1758.6], [160759.0, 1757.2], [160767.2, 1756.0], [160775.6, 1754.7], [160776.6, 1758.6], [160777.6, 1762.2], [160778.5, 1765.7], [160779.5, 1769.1], [160782.5, 1779.3], [160784.7, 1786.5], [160785.8, 1789.8], [160789.4, 1800.7], [160793.1, 1811.5], [160797.4, 1824.2], [160801.9, 1836.9], [160807.7, 1852.7], [160814.0, 1868.5], [160819.6, 1882.2], [160825.4, 1895.8], [160825.8, 1896.8], [160828.2, 1902.5], [160831.0, 1909.0], [160831.6, 1910.2], [160833.7, 1915.2], [160836.3, 1921.1], [160833.5, 1923.8], [160830.9, 1926.6], [160828.7, 1929.5], [160826.6, 1932.5], [160824.4, 1936.2], [160822.4, 1939.9], [160820.5, 1944.2], [160819.0, 1948.6], [160817.8, 1952.7], [160817.0, 1957.0], [160816.3, 1961.3], [160815.7, 1965.6], [160814.5, 1976.4], [160813.7, 1987.2], [160813.4, 1998.4], [160813.3, 2009.6], [160813.3, 2017.3], [160813.4, 2032.3], [160810.5, 2032.5], [160807.4, 2032.7], [160801.0, 2033.0], [160794.3, 2033.4], [160787.6, 2033.7], [160779.8, 2033.9], [160772.2, 2034.2], [160763.0, 2034.5], [160753.8, 2034.8], [160746.3, 2034.9], [160738.8, 2034.8], [160723.8, 2034.6], [160686.8, 2034.2], [160665.9, 2033.6], [160644.4, 2032.6], [160626.1, 2031.6], [160607.7, 2030.5], [160585.0, 2029.1], [160562.2, 2027.6], [160533.3, 2025.7], [160492.4, 2023.0], [160452.0, 2020.1], [160435.6, 2018.8], [160419.1, 2017.6], [160395.3, 2016.3], [160371.5, 2015.5], [160354.3, 2015.2], [160336.9, 2015.1], [160310.9, 2015.1], [160304.5, 2015.0], [160000.0, 2015.0], [160000.0, 2000.0]]","0, 180",M0005
L0005,s000240,1,"[[160000.0, 3000.0], [160000.0, 3090.0], [159805.0, 3090.0], [159805.0, 3000.0], [160000.0, 3000.0]]","0, 180",M0005
L0005,s000241,1,"[[162000.0, 1000.0], [162000.0, 1001.9], [161988.6, 1001.2], [161977.1, 1000.4], [161953.9, 998.7], [161932.2, 997.0], [161921.4, 996.0], [161910.6, 994.8], [161893.7, 992.6], [161876.8, 990.2], [161840.2, 984.9], [161804.4, 979.7], [161769.3, 974.6], [161751.7, 972.2], [161734.1, 969.9], [161697.8, 965.7], [161676.3, 963.4], [161654.8, 961.4], [161632.0, 959.5], [161609.2, 957.6], [161594.1, 956.2], [161578.9, 955.0], [161559.4, 953.8], [161536.6, 952.6], [161513.8, 951.5], [161476.1, 949.7], [161466.1, 949.3], [161429.4, 947.8], [161392.6, 946.6], [161348.4, 945.2], [161299.8, 943.5], [161244.9, 941.8], [161222.4, 941.2], [161200.0, 940.6], [161178.6, 940.1], [161167.8, 939.8], [161156.8, 939.5], [161141.9, 939.2], [161126.7, 938.9], [161111.5, 938.6], [161096.4, 938.4], [161089.1, 938.3], [161081.8, 938.2], [161074.7, 938.1], [161067.8, 938.0], [161061.1, 938.0], [161054.6, 937.9], [161048.4, 937.8], [161042.5, 937.8], [161041.8, 711.0], [161046.0, 710.9], [161050.3, 710.9], [161054.8, 710.8], [161059.4, 710.7], [161069.0, 710.6], [161078.9, 710.4], [161089.1, 710.3], [161099.4, 710.2], [161109.6, 710.1], [161119.8, 710.0], [161128.8, 709.9], [161137.6, 709.9], [161155.1, 709.7], [161181.0, 709.0], [161207.1, 708.1], [161266.8, 706.3], [161320.9, 704.9], [161373.8, 703.5], [161397.2, 702.9], [161420.7, 702.3], [161452.2, 701.2], [161491.5, 699.4], [161522.3, 698.2], [161541.8, 697.4], [161551.5, 697.0], [161561.2, 696.4], [161580.6, 695.1], [161594.3, 694.0], [161608.0, 692.8], [161635.4, 690.3], [161658.5, 688.3], [161681.6, 686.2], [161702.8, 683.9], [161724.0, 681.4], [161743.9, 679.0], [161763.7, 676.3], [161782.0, 673.4], [161800.2, 670.2], [161832.5, 664.1], [161849.4, 660.8], [161866.4, 657.4], [161891.4, 652.2], [161897.6, 650.9], [161903.6, 649.6], [161909.4, 648.4], [161915.1, 647.2], [161915.9, 648.6], [161916.9, 650.2], [161919.1, 653.7], [161921.5, 657.3], [161924.1, 660.8], [161927.1, 664.3], [161928.8, 666.3], [161931.4, 669.1], [161934.4, 671.7], [161937.4, 673.9], [161940.6, 675.9], [161944.7, 678.5], [161947.6, 680.1], [161950.6, 681.5], [161952.6, 682.3], [161956.8, 683.8], [161961.0, 685.1], [161965.3, 686.0], [161969.7, 686.7], [161977.4, 687.7], [161984.7, 688.4], [161985.4, 688.4], [161992.1, 688.7], [161998.1, 689.0], [162010.1, 689.7], [162022.2, 690.5], [162066.2, 693.2], [162094.7, 695.1], [162123.1, 696.9], [162148.8, 698.6], [162161.8, 699.5], [162175.0, 700.4], [162174.7, 709.9], [162174.4, 719.1], [162174.2, 728.1], [162174.0, 737.0], [162173.9, 748.1], [162173.9, 759.3], [162173.8, 781.9], [162173.6, 793.1], [162173.6, 804.3], [162173.8, 814.9], [162174.1, 825.6], [162174.5, 846.5], [162175.0, 866.2], [162175.8, 891.3], [162175.8, 891.9], [162176.3, 902.4], [162176.9, 912.9], [162177.9, 923.9], [162179.0, 935.1], [162179.7, 943.0], [162180.4, 951.0], [162180.8, 956.1], [162181.1, 958.7], [162181.6, 966.0], [162000.0, 1000.0]]","0, 180",M0005
L0005,s000242,1,"[[162000.0, 2000.0], [161700.0, 2000.0], [161700.0, 1960.0], [162000.0, 1960.0], [162000.0, 2000.0]]","0, 180",M0005
L0005,s000243,1,"[[162000.0, 3000.0], [162000.0, 3040.0], [161800.0, 3040.0], [161800.0, 3000.0], [162000.0, 3000.0]]","0, 180",M0005
L0005,s000244,1,"[[164000.0, 1000.0], [164000.2, 1003.1], [164000.9, 1009.2], [164002.0, 1015.3], [164003.5, 1021.5], [164005.1, 1027.5], [164006.1, 1031.6], [164006.7, 1033.7], [164007.2, 1036.0], [164006.2, 1044.4], [163992.3, 1046.1], [163978.5, 1047.6], [163964.5, 1049.0], [163950.6, 1050.3], [163926.7, 1052.7], [163907.5, 1054.5], [163888.2, 1056.3], [163867.0, 1058.2], [163852.1, 1059.6], [163826.2, 1061.8], [163800.6, 1064.1], [163775.0, 1066.3], [163759.4, 1067.6], [163743.7, 1068.7], [163719.3, 1070.3], [163703.6, 1071.4], [163687.8, 1072.3], [163668.1, 1073.1], [163648.3, 1073.7], [163632.9, 1074.4], [163617.6, 1075.0], [163597.6, 1075.3], [163577.8, 1075.4], [163545.2, 1075.4], [163530.0, 1075.5], [163487.1, 1075.5], [163482.9, 1075.4], [163474.7, 1075.4], [163470.4, 1075.3], [163461.1, 1075.3], [163458.5, 1075.2], [163452.8, 1075.2], [163449.8, 1075.1], [163449.7, 1068.5], [163449.7, 1061.7], [163449.6, 1054.7], [163449.6, 1047.6], [163449.8, 1033.2], [163450.1, 1018.8], [163450.6, 1008.5], [163451.2, 998.4], [163451.9, 988.2], [163452.6, 978.0], [163453.5, 967.2], [163454.4, 956.4], [163456.4, 934.7], [163457.4, 924.1], [163458.5, 913.6], [163458.8, 911.2], [163459.6, 903.4], [163460.8, 893.5], [163461.9, 884.0], [163462.5, 879.1], [163463.2, 874.1], [163463.9, 868.9], [163464.6, 863.4], [163465.4, 857.6], [163466.2, 851.2], [163504.6, 848.5], [163507.3, 848.9], [163509.6, 849.2], [163511.8, 849.5], [163513.7, 849.8], [163515.4, 850.0], [163517.0, 850.2], [163518.3, 850.4], [163519.6, 850.6], [163521.6, 850.9], [163523.4, 851.1], [163524.9, 851.3], [163526.3, 851.5], [163529.6, 852.0], [163533.2, 852.5], [163537.1, 853.1], [163541.3, 853.7], [163544.2, 854.1], [163545.8, 854.4], [163550.6, 855.1], [163555.6, 855.8], [163560.8, 856.6], [163566.3, 857.4], [163571.9, 858.2], [163577.7, 859.1], [163583.7, 860.0], [163596.2, 861.9], [163609.0, 863.9], [163622.3, 865.9], [163635.7, 868.0], [163662.7, 872.4], [163675.9, 874.6], [163688.9, 876.7], [163701.4, 878.9], [163707.5, 879.9], [163713.4, 881.0], [163716.4, 881.5], [163719.4, 881.9], [163724.0, 882.3], [163726.3, 882.4], [163728.4, 882.4], [163734.1, 911.5], [163739.2, 911.8], [163744.4, 912.0], [163755.1, 912.5], [163766.1, 913.0], [163777.2, 913.5], [163793.1, 914.0], [163808.8, 914.1], [163817.9, 914.0], [163826.9, 913.8], [163837.4, 913.5], [163845.3, 913.2], [163853.2, 912.7], [163859.5, 912.1], [163865.7, 911.3], [163876.3, 909.7], [163878.2, 909.4], [163890.7, 907.1], [163903.1, 904.9], [163919.0, 902.2], [163934.9, 899.5], [163951.5, 896.5], [163968.2, 893.4], [163987.0, 890.3], [164006.9, 887.4], [164016.9, 886.1], [164026.7, 885.0], [164043.3, 883.4], [164051.7, 882.6], [164060.4, 881.9], [164062.0, 894.7], [164056.2, 898.0], [164050.4, 901.4], [164045.2, 904.6], [164040.3, 908.0], [164035.4, 911.8], [164030.8, 915.8], [164025.3, 921.2], [164022.7, 924.1], [164020.3, 927.1], [164017.6, 930.8], [164015.1, 934.7], [164012.8, 938.6], [164010.7, 942.7], [164008.0, 948.4], [164005.6, 954.2], [164003.3, 961.0], [164001.5, 967.9], [164000.3, 973.9], [163999.6, 979.9], [163999.4, 984.8], [163999.5, 989.7], [163999.7, 996.4], [164000.0, 1000.0]]","0, 180",M0005
L0005,s000245,1,"[[164000.0, 2000.0], [164000.0, 2040.0], [163700.0, 2040.0], [163700.0, 2000.0], [164000.0, 2000.0]]","0, 180",M0005
L0005,s000246,1,"[[164000.0, 3000.0], [164000.0, 3207.1], [163838.0, 3207.1], [163838.0, 3000.0], [164000.0, 3000.0]]","0, 180",M0005
L0005,s000247,1,"[[166000.0, 1000.0], [165983.8, 1172.5], [165964.9, 1175.7], [165961.5, 1176.3], [165958.9, 1176.8], [165956.2, 1177.2], [165950.5, 1178.2], [165943.6, 1179.3], [165936.8, 1180.3], [165935.1, 1180.6], [165931.1, 1181.1], [165927.0, 1181.6], [165922.7, 1182.1], [165919.9, 1182.3], [165916.9, 1182.5], [165913.3, 1182.6], [165910.5, 1182.6], [165907.5, 1182.4], [165903.2, 1181.9], [165898.5, 1181.0], [165895.6, 1180.2], [165892.7, 1179.3], [165888.2, 1177.3], [165884.3, 1175.3], [165880.4, 1172.7], [165877.8, 1170.6], [165875.2, 1168.2], [165871.7, 1164.1], [165868.7, 1159.7], [165866.2, 1155.0], [165864.4, 1150.2], [165863.4, 1146.9], [165862.8, 1143.7], [165862.3, 1140.3], [165862.0, 1137.2], [165861.9, 1133.0], [165861.9, 1129.3], [165862.1, 1125.9], [165862.6, 1119.8], [165863.2, 1114.0], [165863.6, 1110.5], [165865.2, 1092.0], [165866.2, 1080.2], [165868.0, 1060.3], [165869.5, 1044.8], [165871.2, 1026.6], [165872.3, 1014.1], [165873.6, 1001.4], [165873.7, 999.8], [165874.6, 992.4], [165875.1, 988.5], [165875.7, 984.4], [165876.1, 982.2], [165876.4, 980.6], [165876.8, 978.9], [165877.8, 975.2], [165878.9, 971.8], [165880.4, 968.3], [165882.0, 965.2], [165883.9, 962.2], [165886.3, 958.9], [165889.1, 955.8], [165892.8, 952.4], [165896.9, 949.4], [165898.8, 948.3], [165900.6, 947.4], [165903.1, 946.2], [165905.4, 945.2], [165907.2, 944.5], [165909.2, 943.8], [165912.6, 942.7], [165916.6, 941.8], [165920.4, 941.2], [165924.0, 940.8], [165927.8, 940.7], [165931.2, 940.6], [165934.3, 940.7], [165937.3, 940.8], [165947.6, 941.0], [165957.6, 941.1], [165975.7, 941.1], [165977.9, 941.0], [166005.6, 940.7], [166000.0, 1000.0]]","0, 180",M0005
L0005,s000248,1,"[[166000.0, 2000.0], [166000.0, 2182.1], [165919.8, 2182.1], [165919.8, 2000.0], [166000.0, 2000.0]]","0, 180",M0005
