i,j,oi,oj,new_poly_i,new_poly_j,nfp,convex_status,vertical_direction
0,1,1,2,"[[292.0, 10.0], [294.0, 478.0], [386.0, 727.0], [363.0, 856.0], [360.0, 930.0], [407.0, 1049.0], [112.0, 1097.0], [11.0, 1078.0], [0.0, 0.0], [292.0, 10.0]]","[[316.0, 275.0], [0.0, 273.0], [0.0, 1.0], [316.0, 0.0], [316.0, 275.0]]","[[0.0, 0.0], [316.0, 2.0], [608.0, 12.0], [610.0, 480.0], [702.0, 729.0], [702.0, 997.8297872340426], [723.0, 1051.0], [723.0, 1323.0], [428.0, 1371.0], [112.0, 1372.0], [11.0, 1353.0], [0.0, 275.0]]","[1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]","[[], [], [], [[-468.0, 2.000000000000029], [-249.0, 92.00000000000001]], [], [[-268.82978723404256, 1.646107692258171e-14], [-53.170212765957444, 21.000000000000004]], [], [], [], [], [], []]"
0,1,1,3,"[[292.0, 10.0], [294.0, 478.0], [386.0, 727.0], [363.0, 856.0], [360.0, 930.0], [407.0, 1049.0], [112.0, 1097.0], [11.0, 1078.0], [0.0, 0.0], [292.0, 10.0]]","[[20.5, 295.5], [22.5, -20.5], [294.5, -20.5], [295.5, 295.5], [20.5, 295.5]]","[[0.0, 0.0], [292.0, 10.0], [294.0, 478.0], [386.0, 727.0], [384.32538104705105, 991.5897945659377], [407.0, 1049.0], [405.0, 1365.0], [110.0, 1413.0], [-162.0, 1413.0], [-263.0, 1394.0], [-274.0, 316.0], [-275.0, 0.0]]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[[], [], [[-468.0, 2.000000000000029], [-249.0, 92.00000000000001]], [], [[-264.5897945659377, -1.6746189529489308], [-57.41020543406228, 22.67461895294895]], [], [], [], [], [], [], []]"
0,1,2,0,"[[-10.0, 292.0], [-478.0, 294.0], [-727.0, 386.0], [-856.0, 363.0], [-930.0, 360.0], [-1049.0, 407.0], [-1097.0, 112.0], [-1078.0, 11.0], [0.0, 0.0], [-10.0, 292.0]]","[[0.0, 0.0], [316.0, 2.0], [316.0, 274.0], [0.0, 275.0], [0.0, 0.0]]","[[0.0, 0.0], [0.0, 275.0], [-10.0, 567.0], [-478.0, 569.0], [-727.0, 661.0], [-991.5897945659377, 659.325381047051], [-1049.0, 682.0], [-1365.0, 680.0], [-1413.0, 385.0], [-1413.0, 113.0], [-1394.0, 12.0], [-316.0, 1.0]]","[1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]","[[], [], [], [[-2.000000000000029, -468.0], [-92.00000000000001, -249.0]], [], [[1.6746189529489877, -264.5897945659377], [-22.674618952949007, -57.41020543406228]], [], [], [], [], [], []]"
0,1,2,1,"[[-10.0, 292.0], [-478.0, 294.0], [-727.0, 386.0], [-856.0, 363.0], [-930.0, 360.0], [-1049.0, 407.0], [-1097.0, 112.0], [-1078.0, 11.0], [0.0, 0.0], [-10.0, 292.0]]","[[295.5, -20.5], [293.5, 295.5], [21.5, 295.5], [20.5, -20.5], [295.5, -20.5]]","[[0.0, 0.0], [272.0, 0.0], [273.0, 316.0], [263.0, 608.0], [-205.0, 610.0], [-454.0, 702.0], [-722.8297872340426, 702.0], [-776.0, 723.0], [-1051.0, 723.0], [-1099.0, 428.0], [-1097.0, 112.0], [-1078.0, 11.0]]","[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[[], [], [], [], [[-2.000000000000029, -468.0], [-92.00000000000001, -249.0]], [], [[-1.646107692258171e-14, -268.82978723404256], [-21.000000000000004, -53.170212765957444]], [], [], [], [], []]"
0,1,2,2,"[[-10.0, 292.0], [-478.0, 294.0], [-727.0, 386.0], [-856.0, 363.0], [-930.0, 360.0], [-1049.0, 407.0], [-1097.0, 112.0], [-1078.0, 11.0], [0.0, 0.0], [-10.0, 292.0]]","[[316.0, 275.0], [0.0, 273.0], [0.0, 1.0], [316.0, 0.0], [316.0, 275.0]]","[[0.0, 0.0], [316.0, 2.0], [316.0, 274.0], [306.0, 566.0], [-162.0, 568.0], [-411.0, 660.0], [-682.0011538722596, 660.8575985882034], [-733.0, 681.0], [-1049.0, 682.0], [-1097.0, 387.0], [-1097.0, 112.0], [-1078.0, 11.0]]","[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[[], [], [], [], [[-2.000000000000029, -468.0], [-92.00000000000001, -249.0]], [], [[-0.8575985882033758, -271.0011538722596], [-20.142401411796644, -50.99884612774042]], [], [], [], [], []]"
0,1,2,3,"[[-10.0, 292.0], [-478.0, 294.0], [-727.0, 386.0], [-856.0, 363.0], [-930.0, 360.0], [-1049.0, 407.0], [-1097.0, 112.0], [-1078.0, 11.0], [0.0, 0.0], [-10.0, 292.0]]","[[20.5, 295.5], [22.5, -20.5], [294.5, -20.5], [295.5, 295.5], [20.5, 295.5]]","[[0.0, 0.0], [-2.0, 316.0], [-12.0, 608.0], [-480.0, 610.0], [-729.0, 702.0], [-997.8297872340426, 702.0], [-1051.0, 723.0], [-1323.0, 723.0], [-1371.0, 428.0], [-1372.0, 112.0], [-1353.0, 11.0], [-275.0, 0.0]]","[1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]","[[], [], [], [[-2.000000000000029, -468.0], [-92.00000000000001, -249.0]], [], [[-1.646107692258171e-14, -268.82978723404256], [-21.000000000000004, -53.170212765957444]], [], [], [], [], [], []]"
0,1,3,0,"[[-180.0, 1087.0], [-182.0, 619.0], [-274.0, 370.0], [-251.0, 241.0], [-248.0, 167.0], [-295.0, 48.0], [0.0, 0.0], [101.0, 19.0], [112.0, 1097.0], [-180.0, 1087.0]]","[[0.0, 0.0], [316.0, 2.0], [316.0, 274.0], [0.0, 275.0], [0.0, 0.0]]","[[0.0, 0.0], [101.0, 19.0], [112.0, 1097.0], [112.0, 1372.0], [-204.0, 1370.0], [-496.0, 1360.0], [-498.0, 892.0], [-590.0, 643.0], [-590.0, 374.17021276595744], [-611.0, 321.0], [-611.0, 49.0], [-316.0, 1.0]]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]","[[], [], [], [], [], [], [[468.0, -2.000000000000029], [249.0, -92.00000000000001]], [], [[268.82978723404256, -1.646107692258171e-14], [53.170212765957444, -21.000000000000004]], [], [], []]"
0,1,3,1,"[[-180.0, 1087.0], [-182.0, 619.0], [-274.0, 370.0], [-251.0, 241.0], [-248.0, 167.0], [-295.0, 48.0], [0.0, 0.0], [101.0, 19.0], [112.0, 1097.0], [-180.0, 1087.0]]","[[295.5, -20.5], [293.5, 295.5], [21.5, 295.5], [20.5, -20.5], [295.5, -20.5]]","[[0.0, 0.0], [272.0, 0.0], [373.0, 19.0], [384.0, 1097.0], [385.0, 1413.0], [110.0, 1413.0], [-182.0, 1403.0], [-184.0, 935.0], [-276.0, 686.0], [-274.32538104705105, 421.4102054340623], [-297.0, 364.0], [-295.0, 48.0]]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]","[[], [], [], [], [], [], [], [[468.0, -2.000000000000029], [249.0, -92.00000000000001]], [], [[264.5897945659377, 1.6746189529489308], [57.41020543406228, -22.67461895294895]], [], []]"
0,1,3,2,"[[-180.0, 1087.0], [-182.0, 619.0], [-274.0, 370.0], [-251.0, 241.0], [-248.0, 167.0], [-295.0, 48.0], [0.0, 0.0], [101.0, 19.0], [112.0, 1097.0], [-180.0, 1087.0]]","[[316.0, 275.0], [0.0, 273.0], [0.0, 1.0], [316.0, 0.0], [316.0, 275.0]]","[[0.0, 0.0], [316.0, 2.0], [417.0, 21.0], [428.0, 1099.0], [428.0, 1371.0], [112.0, 1372.0], [-180.0, 1362.0], [-182.0, 894.0], [-274.0, 645.0], [-274.0, 376.17021276595744], [-295.0, 323.0], [-295.0, 48.0]]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]","[[], [], [], [], [], [], [], [[468.0, -2.000000000000029], [249.0, -92.00000000000001]], [], [[268.82978723404256, -1.646107692258171e-14], [53.170212765957444, -21.000000000000004]], [], []]"
0,1,3,3,"[[-180.0, 1087.0], [-182.0, 619.0], [-274.0, 370.0], [-251.0, 241.0], [-248.0, 167.0], [-295.0, 48.0], [0.0, 0.0], [101.0, 19.0], [112.0, 1097.0], [-180.0, 1087.0]]","[[20.5, 295.5], [22.5, -20.5], [294.5, -20.5], [295.5, 295.5], [20.5, 295.5]]","[[0.0, 0.0], [101.0, 19.0], [112.0, 1097.0], [110.0, 1413.0], [-162.0, 1413.0], [-454.0, 1403.0], [-456.0, 935.0], [-548.0, 686.0], [-548.8575985882034, 414.9988461277404], [-569.0, 364.0], [-570.0, 48.0], [-275.0, 0.0]]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]","[[], [], [], [], [], [], [[468.0, -2.000000000000029], [249.0, -92.00000000000001]], [], [[271.0011538722596, -0.8575985882033758], [50.99884612774042, -20.142401411796644]], [], [], []]"
0,2,0,0,"[[-1039.0, 115.0], [-571.0, 113.0], [-322.0, 21.0], [-193.0, 44.0], [-119.0, 47.0], [0.0, 0.0], [48.0, 295.0], [29.0, 396.0], [-1049.0, 407.0], [-1039.0, 115.0]]","[[0.0, 1.0], [239.0, 0.0], [242.0, 80.0], [0.0, 78.0], [0.0, 1.0]]","[[0.0, 0.0], [242.0, 2.0], [290.0, 297.0], [290.0, 374.0], [271.0, 475.0], [-807.0, 486.0], [-1046.0, 487.0], [-1049.0, 407.0], [-1039.0, 115.0], [-571.0, 113.0], [-322.0, 21.0], [-80.0, 23.0], [-65.00375, 25.67375]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]","[[], [], [], [], [], [], [], [], [], [[2.000000000000029, 468.0], [92.00000000000001, 249.0]], [], [], [[-2.6737499999999974, 14.996250000000003], [25.673750000000002, 65.00375]]]"
0,2,0,1,"[[-1039.0, 115.0], [-571.0, 113.0], [-322.0, 21.0], [-193.0, 44.0], [-119.0, 47.0], [0.0, 0.0], [48.0, 295.0], [29.0, 396.0], [-1049.0, 407.0], [-1039.0, 115.0]]","[[160.0, -81.0], [161.0, 158.0], [81.0, 161.0], [83.0, -81.0], [160.0, -81.0]]","[[0.0, 0.0], [48.0, 295.0], [46.0, 537.0], [27.0, 638.0], [-1051.0, 649.0], [-1128.0, 649.0], [-1129.0, 410.0], [-1119.0, 118.0], [-1039.0, 115.0], [-643.7215564641195, 113.3107758823253], [-402.0, 24.000000000000014], [-322.0, 21.000000000000014], [-193.0, 44.000000000000014], [-184.6641460234681, 44.33794002607563], [-80.00000000000001, 3.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]","[[], [], [], [], [], [], [], [], [], [[1.689224117674722, 395.27844353588046], [89.3107758823253, 241.72155646411954]], [], [], [[-22.999999999999993, 129.0], [-0.33794002607561374, 8.335853976531894]], [[-0.33794002607561374, 8.335853976531894], [41.337940026075636, 104.66414602346809]], []]"
0,2,0,2,"[[-1039.0, 115.0], [-571.0, 113.0], [-322.0, 21.0], [-193.0, 44.0], [-119.0, 47.0], [0.0, 0.0], [48.0, 295.0], [29.0, 396.0], [-1049.0, 407.0], [-1039.0, 115.0]]","[[242.0, 79.0], [3.0, 80.0], [0.0, 0.0], [242.0, 2.0], [242.0, 79.0]]","[[0.0, 0.0], [48.0, 295.0], [51.0, 375.0], [32.0, 476.0], [-1046.0, 487.0], [-1288.0, 485.0], [-1288.0, 408.0], [-1278.0, 116.0], [-810.0, 114.0], [-561.0, 22.0], [-322.0, 21.0], [-299.70352272727274, 24.97534090909091], [-239.0, 1.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]","[[], [], [], [], [], [], [], [], [[2.000000000000029, 468.0], [92.00000000000001, 249.0]], [], [], [[-3.975340909090909, 22.29647727272726], [23.975340909090914, 60.70352272727274]], []]"
0,2,0,3,"[[-1039.0, 115.0], [-571.0, 113.0], [-322.0, 21.0], [-193.0, 44.0], [-119.0, 47.0], [0.0, 0.0], [48.0, 295.0], [29.0, 396.0], [-1049.0, 407.0], [-1039.0, 115.0]]","[[82.0, 161.0], [81.0, -78.0], [161.0, -81.0], [159.0, 161.0], [82.0, 161.0]]","[[0.0, 0.0], [48.0, 295.0], [49.0, 534.0], [30.0, 635.0], [-50.0, 638.0], [-1128.0, 649.0], [-1126.0, 407.0], [-1116.0, 115.0], [-648.0, 113.0], [-399.0, 21.0], [-322.0, 21.0], [-193.0, 44.0], [-188.83207301173402, 44.16897001303781], [-77.0, 0.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]","[[], [], [], [], [], [], [], [], [[2.000000000000029, 468.0], [92.00000000000001, 249.0]], [], [], [[-22.999999999999993, 129.0], [-0.16897001303780687, 4.167926988265975]], [[-0.16897001303780687, 4.167926988265975], [44.168970013037814, 111.83207301173402]], []]"
0,2,1,0,"[[292.0, 10.0], [294.0, 478.0], [386.0, 727.0], [363.0, 856.0], [360.0, 930.0], [407.0, 1049.0], [112.0, 1097.0], [11.0, 1078.0], [0.0, 0.0], [292.0, 10.0]]","[[0.0, 1.0], [239.0, 0.0], [242.0, 80.0], [0.0, 78.0], [0.0, 1.0]]","[[-5.684341886080802e-14, 0.0], [242.0, 2.0], [534.0, 12.0], [536.0, 480.0], [628.0, 729.0], [628.0, 806.0], [605.0, 935.0], [604.8310299869622, 939.167926988266], [649.0, 1051.0], [649.0, 1128.0], [354.0, 1176.0], [114.99999999999994, 1177.0], [13.999999999999943, 1158.0], [10.999999999999943, 1078.0]]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[[], [], [], [[-468.0, 2.000000000000029], [-249.0, 92.00000000000001]], [], [], [[-129.0, -22.999999999999993], [-4.167926988266004, -0.16897001303777845]], [[-4.167926988266004, -0.16897001303777845], [-111.832073011734, 44.168970013037786]], [], [], [], [], [], []]"
0,2,1,1,"[[292.0, 10.0], [294.0, 478.0], [386.0, 727.0], [363.0, 856.0], [360.0, 930.0], [407.0, 1049.0], [112.0, 1097.0], [11.0, 1078.0], [0.0, 0.0], [292.0, 10.0]]","[[160.0, -81.0], [161.0, 158.0], [81.0, 161.0], [83.0, -81.0], [160.0, -81.0]]","[[0.0, 0.0], [292.0, 10.0], [294.0, 478.0], [386.0, 727.0], [384.0, 969.0], [381.32625, 983.99625], [407.0, 1049.0], [405.0, 1291.0], [110.0, 1339.0], [33.0, 1339.0], [-68.0, 1320.0], [-79.0, 242.0], [-80.0, 3.0]]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[[], [], [[-468.0, 2.000000000000029], [-249.0, 92.00000000000001]], [], [], [[-14.996250000000032, -2.673749999999983], [-65.00374999999997, 25.673749999999988]], [], [], [], [], [], [], []]"
0,2,1,2,"[[292.0, 10.0], [294.0, 478.0], [386.0, 727.0], [363.0, 856.0], [360.0, 930.0], [407.0, 1049.0], [112.0, 1097.0], [11.0, 1078.0], [0.0, 0.0], [292.0, 10.0]]","[[242.0, 79.0], [3.0, 80.0], [0.0, 0.0], [242.0, 2.0], [242.0, 79.0]]","[[0.0, 0.0], [292.0, 10.0], [295.0, 90.0], [296.6892241176747, 485.27844353588046], [386.0, 727.0], [389.0, 807.0], [366.0, 936.0], [365.6620599739244, 944.3358539765319], [407.0, 1049.0], [410.0, 1129.0], [115.0, 1177.0], [-127.0, 1175.0], [-228.0, 1156.0], [-239.0, 78.0], [-239.0, 1.0]]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[[], [], [], [[-395.27844353588046, 1.6892241176747362], [-241.72155646411954, 89.3107758823253]], [], [], [[-129.0, -22.999999999999993], [-8.335853976531894, -0.33794002607561374]], [[-8.335853976531894, -0.33794002607561374], [-104.6641460234681, 41.33794002607562]], [], [], [], [], [], [], []]"
0,2,1,3,"[[292.0, 10.0], [294.0, 478.0], [386.0, 727.0], [363.0, 856.0], [360.0, 930.0], [407.0, 1049.0], [112.0, 1097.0], [11.0, 1078.0], [0.0, 0.0], [292.0, 10.0]]","[[82.0, 161.0], [81.0, -78.0], [161.0, -81.0], [159.0, 161.0], [82.0, 161.0]]","[[0.0, 0.0], [292.0, 10.0], [294.0, 478.0], [386.0, 727.0], [387.0, 966.0], [383.0246590909091, 988.2964772727273], [407.0, 1049.0], [408.0, 1288.0], [113.0, 1336.0], [33.0, 1339.0], [-68.0, 1320.0], [-79.0, 242.0], [-77.0, 0.0]]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[[], [], [[-468.0, 2.000000000000029], [-249.0, 92.00000000000001]], [], [], [[-22.296477272727316, -3.9753409090909018], [-60.703522727272684, 23.975340909090907]], [], [], [], [], [], [], []]"
0,2,2,0,"[[-10.0, 292.0], [-478.0, 294.0], [-727.0, 386.0], [-856.0, 363.0], [-930.0, 360.0], [-1049.0, 407.0], [-1097.0, 112.0], [-1078.0, 11.0], [0.0, 0.0], [-10.0, 292.0]]","[[0.0, 1.0], [239.0, 0.0], [242.0, 80.0], [0.0, 78.0], [0.0, 1.0]]","[[0.0, 0.0], [242.0, 2.0], [242.0, 79.0], [232.0, 371.0], [-236.0, 373.0], [-485.0, 465.0], [-724.0, 466.0], [-746.2964772727273, 462.0246590909091], [-807.0, 486.0], [-1046.0, 487.0], [-1094.0, 192.0], [-1097.0, 112.0], [-1078.0, 11.0]]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]","[[], [], [], [], [[-2.000000000000029, -468.0], [-92.00000000000001, -249.0]], [], [], [[3.9753409090909018, -22.296477272727316], [-23.975340909090907, -60.703522727272684]], [], [], [], [], []]"
0,2,2,1,"[[-10.0, 292.0], [-478.0, 294.0], [-727.0, 386.0], [-856.0, 363.0], [-930.0, 360.0], [-1049.0, 407.0], [-1097.0, 112.0], [-1078.0, 11.0], [0.0, 0.0], [-10.0, 292.0]]","[[160.0, -81.0], [161.0, 158.0], [81.0, 161.0], [83.0, -81.0], [160.0, -81.0]]","[[0.0, -5.684341886080802e-14], [-2.0, 242.0], [-12.0, 534.0], [-480.0, 536.0], [-729.0, 628.0], [-806.0, 628.0], [-935.0, 605.0], [-939.167926988266, 604.8310299869622], [-1051.0, 649.0], [-1128.0, 649.0], [-1176.0, 354.0], [-1177.0, 114.99999999999994], [-1158.0, 13.999999999999943], [-1078.0, 10.999999999999943]]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[[], [], [], [[-2.000000000000029, -468.0], [-92.00000000000001, -249.0]], [], [], [[22.999999999999993, -129.0], [0.16897001303777845, -4.167926988266004]], [[0.16897001303777845, -4.167926988266004], [-44.168970013037786, -111.832073011734]], [], [], [], [], [], []]"
0,2,2,2,"[[-10.0, 292.0], [-478.0, 294.0], [-727.0, 386.0], [-856.0, 363.0], [-930.0, 360.0], [-1049.0, 407.0], [-1097.0, 112.0], [-1078.0, 11.0], [0.0, 0.0], [-10.0, 292.0]]","[[242.0, 79.0], [3.0, 80.0], [0.0, 0.0], [242.0, 2.0], [242.0, 79.0]]","[[0.0, 0.0], [3.0, 80.0], [-7.0, 372.0], [-475.0, 374.0], [-724.0, 466.0], [-966.0, 464.0], [-980.99625, 461.32625], [-1046.0, 487.0], [-1288.0, 485.0], [-1336.0, 190.0], [-1336.0, 113.0], [-1317.0, 12.0], [-239.0, 1.0]]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[[], [], [], [[-2.000000000000029, -468.0], [-92.00000000000001, -249.0]], [], [], [[2.673749999999983, -14.996250000000032], [-25.673749999999988, -65.00374999999997]], [], [], [], [], [], []]"
0,2,2,3,"[[-10.0, 292.0], [-478.0, 294.0], [-727.0, 386.0], [-856.0, 363.0], [-930.0, 360.0], [-1049.0, 407.0], [-1097.0, 112.0], [-1078.0, 11.0], [0.0, 0.0], [-10.0, 292.0]]","[[82.0, 161.0], [81.0, -78.0], [161.0, -81.0], [159.0, 161.0], [82.0, 161.0]]","[[0.0, 0.0], [1.0, 239.0], [-9.0, 531.0], [-89.0, 534.0], [-484.27844353588046, 535.6892241176747], [-726.0, 625.0], [-806.0, 628.0], [-935.0, 605.0], [-943.3358539765319, 604.6620599739244], [-1048.0, 646.0], [-1128.0, 649.0], [-1176.0, 354.0], [-1174.0, 112.0], [-1155.0, 11.0], [-77.0, 0.0]]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[[], [], [], [], [[-1.6892241176747362, -395.27844353588046], [-89.3107758823253, -241.72155646411954]], [], [], [[22.999999999999993, -129.0], [0.3379400260755569, -8.335853976531894]], [[0.3379400260755569, -8.335853976531894], [-41.337940026075565, -104.6641460234681]], [], [], [], [], [], []]"
0,2,3,0,"[[-180.0, 1087.0], [-182.0, 619.0], [-274.0, 370.0], [-251.0, 241.0], [-248.0, 167.0], [-295.0, 48.0], [0.0, 0.0], [101.0, 19.0], [112.0, 1097.0], [-180.0, 1087.0]]","[[0.0, 1.0], [239.0, 0.0], [242.0, 80.0], [0.0, 78.0], [0.0, 1.0]]","[[0.0, 0.0], [242.0, 2.0], [343.0, 21.0], [354.0, 1099.0], [354.0, 1176.0], [115.0, 1177.0], [-177.0, 1167.0], [-180.0, 1087.0], [-181.6892241176747, 691.7215564641195], [-271.0, 450.0], [-274.0, 370.0], [-251.0, 241.0], [-250.66205997392439, 232.66414602346805], [-292.0, 128.0], [-295.0, 48.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1]","[[], [], [], [], [], [], [], [], [[395.27844353588046, -1.6892241176747362], [241.72155646411954, -89.3107758823253]], [], [], [[129.0, 22.999999999999993], [8.33585397653195, 0.33794002607561374]], [[8.33585397653195, 0.33794002607561374], [104.66414602346805, -41.33794002607562]], [], []]"
0,2,3,1,"[[-180.0, 1087.0], [-182.0, 619.0], [-274.0, 370.0], [-251.0, 241.0], [-248.0, 167.0], [-295.0, 48.0], [0.0, 0.0], [101.0, 19.0], [112.0, 1097.0], [-180.0, 1087.0]]","[[160.0, -81.0], [161.0, 158.0], [81.0, 161.0], [83.0, -81.0], [160.0, -81.0]]","[[0.0, 0.0], [101.0, 19.0], [112.0, 1097.0], [110.0, 1339.0], [33.0, 1339.0], [-259.0, 1329.0], [-261.0, 861.0], [-353.0, 612.0], [-354.0, 373.0], [-350.0246590909091, 350.70352272727274], [-374.0, 290.0], [-375.0, 51.0], [-80.0, 3.0]]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1]","[[], [], [], [], [], [], [[468.0, -2.000000000000029], [249.0, -92.00000000000001]], [], [], [[22.29647727272726, 3.9753409090909018], [60.70352272727274, -23.975340909090907]], [], [], []]"
0,2,3,2,"[[-180.0, 1087.0], [-182.0, 619.0], [-274.0, 370.0], [-251.0, 241.0], [-248.0, 167.0], [-295.0, 48.0], [0.0, 0.0], [101.0, 19.0], [112.0, 1097.0], [-180.0, 1087.0]]","[[242.0, 79.0], [3.0, 80.0], [0.0, 0.0], [242.0, 2.0], [242.0, 79.0]]","[[0.0, 0.0], [101.0, 19.0], [104.0, 99.0], [115.0, 1177.0], [-127.0, 1175.0], [-419.0, 1165.0], [-421.0, 697.0], [-513.0, 448.0], [-513.0, 371.0], [-490.0, 242.0], [-489.8310299869622, 237.83207301173402], [-534.0, 126.0], [-534.0, 49.0], [-239.0, 1.0]]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1]","[[], [], [], [], [], [], [[468.0, -2.000000000000029], [249.0, -92.00000000000001]], [], [], [[129.0, 22.999999999999993], [4.167926988265975, 0.16897001303777845]], [[4.167926988265975, 0.16897001303777845], [111.83207301173402, -44.168970013037786]], [], [], []]"
0,2,3,3,"[[-180.0, 1087.0], [-182.0, 619.0], [-274.0, 370.0], [-251.0, 241.0], [-248.0, 167.0], [-295.0, 48.0], [0.0, 0.0], [101.0, 19.0], [112.0, 1097.0], [-180.0, 1087.0]]","[[82.0, 161.0], [81.0, -78.0], [161.0, -81.0], [159.0, 161.0], [82.0, 161.0]]","[[0.0, 0.0], [101.0, 19.0], [112.0, 1097.0], [113.0, 1336.0], [33.0, 1339.0], [-259.0, 1329.0], [-261.0, 861.0], [-353.0, 612.0], [-351.0, 370.0], [-348.32625, 355.00374999999997], [-374.0, 290.0], [-372.0, 48.0], [-77.0, 0.0]]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1]","[[], [], [], [], [], [], [[468.0, -2.000000000000029], [249.0, -92.00000000000001]], [], [], [[14.996250000000032, 2.673749999999983], [65.00374999999997, -25.673749999999988]], [], [], []]"
0,3,0,0,"[[-1039.0, 115.0], [-571.0, 113.0], [-322.0, 21.0], [-193.0, 44.0], [-119.0, 47.0], [0.0, 0.0], [48.0, 295.0], [29.0, 396.0], [-1049.0, 407.0], [-1039.0, 115.0]]","[[0.0, 310.0], [0.0, 119.0], [384.0, 0.0], [384.0, 70.0], [759.0, 69.0], [758.0, 310.0], [0.0, 310.0]]","[[0.0, 0.0], [48.0, 295.0], [48.0, 486.0], [29.0, 587.0], [-355.0, 706.0], [-1433.0, 717.0], [-1433.0, 647.0], [-1808.0, 648.0], [-1807.0, 407.0], [-1797.0, 115.0], [-1329.0, 113.0], [-1080.0, 21.0], [-811.1702127659574, 21.0], [-758.0, 0.0]]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[[], [], [], [], [], [], [[70.0, -4.2862637970157365e-15], [-1.0000000000000229, -375.0]], [], [], [], [[2.000000000000029, 468.0], [92.00000000000001, 249.0]], [], [[1.646107692258171e-14, 268.82978723404256], [21.000000000000004, 53.170212765957444]], []]"
0,3,0,1,"[[-1039.0, 115.0], [-571.0, 113.0], [-322.0, 21.0], [-193.0, 44.0], [-119.0, 47.0], [0.0, 0.0], [48.0, 295.0], [29.0, 396.0], [-1049.0, 407.0], [-1039.0, 115.0]]","[[224.5, -224.5], [415.5, -224.5], [534.5, 159.5], [464.5, 159.5], [465.5, 534.5], [224.5, 533.5], [224.5, -224.5]]","[[0.0, 0.0], [241.0, 1.0], [289.0, 296.0], [289.0, 1054.0], [270.0, 1155.0], [-808.0, 1166.0], [-999.0, 1166.0], [-1118.0, 782.0], [-1108.0, 490.0], [-1048.7793415459653, 489.74692026301693], [-1049.0, 407.0], [-1039.0, 115.0], [-571.0, 113.0], [-322.0, 21.0], [-81.0, 22.0], [-63.57034090909091, 25.107613636363638]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[[], [], [], [], [], [], [], [], [], [[0.25307973698307157, 59.22065845403472], [82.74692026301693, -0.22065845403472448]], [], [], [[2.000000000000029, 468.0], [92.00000000000001, 249.0]], [], [], [[-3.107613636363637, 17.42965909090909], [25.10761363636364, 63.57034090909091]]]"
